"GRAN CATADOR, C.A.


R.I.F.:
  
J410374063


Dirección:
 
CTRA VIA AL TOREÑO CC CIUDAD CATADOR NIVEL MODULO 1 LOCAL 1 SECTOR EL GUAIMITO BARINAS BARINAS ZONA POSTAL 5201


Teléfonos:  . - ","  Fecha de impresión:  21/03/2026		                             ","Hora de Impresión:   4:24:34p. m.                  ","Nº Pag: Página -1 de 1","Parámetros considerados 

( Usuario: COMPRAS ALDRIN VALERA  /  Artculo: TODOS  /  Grupo: TODOS  /  SubGrupo: TODOS / Marca: TODOS / Modelo: TODOS / Deposito: BODEGON )","www.foxdatasystemas.com","Código","Nombre","Precio 5

","Precio 5 Div","ALIMENTOS","7591058001024","ACEITE VEGETAL COPOSA 850ML","1.814,57","3,97"
"GRAN CATADOR, C.A.


R.I.F.:
  
J410374063


Dirección:
 
CTRA VIA AL TOREÑO CC CIUDAD CATADOR NIVEL MODULO 1 LOCAL 1 SECTOR EL GUAIMITO BARINAS BARINAS ZONA POSTAL 5201


Teléfonos:  . - ","  Fecha de impresión:  21/03/2026		                             ","Hora de Impresión:   4:24:34p. m.                  ","Nº Pag: Página -1 de 1","Parámetros considerados 

( Usuario: COMPRAS ALDRIN VALERA  /  Artculo: TODOS  /  Grupo: TODOS  /  SubGrupo: TODOS / Marca: TODOS / Modelo: TODOS / Deposito: BODEGON )","www.foxdatasystemas.com","Código","Nombre","Precio 5

","Precio 5 Div","ALIMENTOS","7591202200792","ACEITUNAS RELLENAS C/PIMENTON EUREKA 200GR","1.430,63","3,13"
"GRAN CATADOR, C.A.


R.I.F.:
  
J410374063


Dirección:
 
CTRA VIA AL TOREÑO CC CIUDAD CATADOR NIVEL MODULO 1 LOCAL 1 SECTOR EL GUAIMITO BARINAS BARINAS ZONA POSTAL 5201


Teléfonos:  . - ","  Fecha de impresión:  21/03/2026		                             ","Hora de Impresión:   4:24:34p. m.                  ","Nº Pag: Página -1 de 1","Parámetros considerados 

( Usuario: COMPRAS ALDRIN VALERA  /  Artculo: TODOS  /  Grupo: TODOS  /  SubGrupo: TODOS / Marca: TODOS / Modelo: TODOS / Deposito: BODEGON )","www.foxdatasystemas.com","Código","Nombre","Precio 5

","Precio 5 Div","ALIMENTOS","7595826005269","ACEITUNAS RELLENAS C/PIMENTON OSOLE 180GR","571,34","1,25"
"GRAN CATADOR, C.A.


R.I.F.:
  
J410374063


Dirección:
 
CTRA VIA AL TOREÑO CC CIUDAD CATADOR NIVEL MODULO 1 LOCAL 1 SECTOR EL GUAIMITO BARINAS BARINAS ZONA POSTAL 5201


Teléfonos:  . - ","  Fecha de impresión:  21/03/2026		                             ","Hora de Impresión:   4:24:34p. m.                  ","Nº Pag: Página -1 de 1","Parámetros considerados 

( Usuario: COMPRAS ALDRIN VALERA  /  Artculo: TODOS  /  Grupo: TODOS  /  SubGrupo: TODOS / Marca: TODOS / Modelo: TODOS / Deposito: BODEGON )","www.foxdatasystemas.com","Código","Nombre","Precio 5

","Precio 5 Div","ALIMENTOS","7591015082257","ACEITUNAS RELLENAS LA GIRALDA 200 GR","1.234,09","2,70"
"GRAN CATADOR, C.A.


R.I.F.:
  
J410374063


Dirección:
 
CTRA VIA AL TOREÑO CC CIUDAD CATADOR NIVEL MODULO 1 LOCAL 1 SECTOR EL GUAIMITO BARINAS BARINAS ZONA POSTAL 5201


Teléfonos:  . - ","  Fecha de impresión:  21/03/2026		                             ","Hora de Impresión:   4:24:34p. m.                  ","Nº Pag: Página -1 de 1","Parámetros considerados 

( Usuario: COMPRAS ALDRIN VALERA  /  Artculo: TODOS  /  Grupo: TODOS  /  SubGrupo: TODOS / Marca: TODOS / Modelo: TODOS / Deposito: BODEGON )","www.foxdatasystemas.com","Código","Nombre","Precio 5

","Precio 5 Div","ALIMENTOS","7595826005221","ACEITUNAS VERDES DESHUESADAS OSOLO 160GR","342,80","0,75"
"GRAN CATADOR, C.A.


R.I.F.:
  
J410374063


Dirección:
 
CTRA VIA AL TOREÑO CC CIUDAD CATADOR NIVEL MODULO 1 LOCAL 1 SECTOR EL GUAIMITO BARINAS BARINAS ZONA POSTAL 5201


Teléfonos:  . - ","  Fecha de impresión:  21/03/2026		                             ","Hora de Impresión:   4:24:34p. m.                  ","Nº Pag: Página -1 de 1","Parámetros considerados 

( Usuario: COMPRAS ALDRIN VALERA  /  Artculo: TODOS  /  Grupo: TODOS  /  SubGrupo: TODOS / Marca: TODOS / Modelo: TODOS / Deposito: BODEGON )","www.foxdatasystemas.com","Código","Nombre","Precio 5

","Precio 5 Div","ALIMENTOS","7597459000253","ADOBO COMPLETO DOÑA TITA 100 GR","562,20","1,23"
"GRAN CATADOR, C.A.


R.I.F.:
  
J410374063


Dirección:
 
CTRA VIA AL TOREÑO CC CIUDAD CATADOR NIVEL MODULO 1 LOCAL 1 SECTOR EL GUAIMITO BARINAS BARINAS ZONA POSTAL 5201


Teléfonos:  . - ","  Fecha de impresión:  21/03/2026		                             ","Hora de Impresión:   4:24:34p. m.                  ","Nº Pag: Página -1 de 1","Parámetros considerados 

( Usuario: COMPRAS ALDRIN VALERA  /  Artculo: TODOS  /  Grupo: TODOS  /  SubGrupo: TODOS / Marca: TODOS / Modelo: TODOS / Deposito: BODEGON )","www.foxdatasystemas.com","Código","Nombre","Precio 5

","Precio 5 Div","ALIMENTOS","7591015000756","ADOBO COMPLETO GIRALDA 200GR","818,16","1,79"
"GRAN CATADOR, C.A.


R.I.F.:
  
J410374063


Dirección:
 
CTRA VIA AL TOREÑO CC CIUDAD CATADOR NIVEL MODULO 1 LOCAL 1 SECTOR EL GUAIMITO BARINAS BARINAS ZONA POSTAL 5201


Teléfonos:  . - ","  Fecha de impresión:  21/03/2026		                             ","Hora de Impresión:   4:24:34p. m.                  ","Nº Pag: Página -1 de 1","Parámetros considerados 

( Usuario: COMPRAS ALDRIN VALERA  /  Artculo: TODOS  /  Grupo: TODOS  /  SubGrupo: TODOS / Marca: TODOS / Modelo: TODOS / Deposito: BODEGON )","www.foxdatasystemas.com","Código","Nombre","Precio 5

","Precio 5 Div","ALIMENTOS","7591141000439","ADOBO COMPLETO MC CORMICK 125 GR","1.224,95","2,68"
"GRAN CATADOR, C.A.


R.I.F.:
  
J410374063


Dirección:
 
CTRA VIA AL TOREÑO CC CIUDAD CATADOR NIVEL MODULO 1 LOCAL 1 SECTOR EL GUAIMITO BARINAS BARINAS ZONA POSTAL 5201


Teléfonos:  . - ","  Fecha de impresión:  21/03/2026		                             ","Hora de Impresión:   4:24:34p. m.                  ","Nº Pag: Página -1 de 1","Parámetros considerados 

( Usuario: COMPRAS ALDRIN VALERA  /  Artculo: TODOS  /  Grupo: TODOS  /  SubGrupo: TODOS / Marca: TODOS / Modelo: TODOS / Deposito: BODEGON )","www.foxdatasystemas.com","Código","Nombre","Precio 5

","Precio 5 Div","ALIMENTOS","7592109002670","AIKAS SANDWICH BLANCO 420G","548,48","1,20"
"GRAN CATADOR, C.A.


R.I.F.:
  
J410374063


Dirección:
 
CTRA VIA AL TOREÑO CC CIUDAD CATADOR NIVEL MODULO 1 LOCAL 1 SECTOR EL GUAIMITO BARINAS BARINAS ZONA POSTAL 5201


Teléfonos:  . - ","  Fecha de impresión:  21/03/2026		                             ","Hora de Impresión:   4:24:34p. m.                  ","Nº Pag: Página -1 de 1","Parámetros considerados 

( Usuario: COMPRAS ALDRIN VALERA  /  Artculo: TODOS  /  Grupo: TODOS  /  SubGrupo: TODOS / Marca: TODOS / Modelo: TODOS / Deposito: BODEGON )","www.foxdatasystemas.com","Código","Nombre","Precio 5

","Precio 5 Div","ALIMENTOS","7591104400245","AJO EN POLVO LA COMADRE 65GR","1.371,21","3,00"
"GRAN CATADOR, C.A.


R.I.F.:
  
J410374063


Dirección:
 
CTRA VIA AL TOREÑO CC CIUDAD CATADOR NIVEL MODULO 1 LOCAL 1 SECTOR EL GUAIMITO BARINAS BARINAS ZONA POSTAL 5201


Teléfonos:  . - ","  Fecha de impresión:  21/03/2026		                             ","Hora de Impresión:   4:24:34p. m.                  ","Nº Pag: Página -1 de 1","Parámetros considerados 

( Usuario: COMPRAS ALDRIN VALERA  /  Artculo: TODOS  /  Grupo: TODOS  /  SubGrupo: TODOS / Marca: TODOS / Modelo: TODOS / Deposito: BODEGON )","www.foxdatasystemas.com","Código","Nombre","Precio 5

","Precio 5 Div","ALIMENTOS","7591202200860","ALCAPARRAS EUREKA 200GR","1.142,68","2,50"
"GRAN CATADOR, C.A.


R.I.F.:
  
J410374063


Dirección:
 
CTRA VIA AL TOREÑO CC CIUDAD CATADOR NIVEL MODULO 1 LOCAL 1 SECTOR EL GUAIMITO BARINAS BARINAS ZONA POSTAL 5201


Teléfonos:  . - ","  Fecha de impresión:  21/03/2026		                             ","Hora de Impresión:   4:24:34p. m.                  ","Nº Pag: Página -1 de 1","Parámetros considerados 

( Usuario: COMPRAS ALDRIN VALERA  /  Artculo: TODOS  /  Grupo: TODOS  /  SubGrupo: TODOS / Marca: TODOS / Modelo: TODOS / Deposito: BODEGON )","www.foxdatasystemas.com","Código","Nombre","Precio 5

","Precio 5 Div","ALIMENTOS","7591015082264","ALCAPARRAS LA GIRALDA 200 GR","1.188,38","2,60"
"GRAN CATADOR, C.A.


R.I.F.:
  
J410374063


Dirección:
 
CTRA VIA AL TOREÑO CC CIUDAD CATADOR NIVEL MODULO 1 LOCAL 1 SECTOR EL GUAIMITO BARINAS BARINAS ZONA POSTAL 5201


Teléfonos:  . - ","  Fecha de impresión:  21/03/2026		                             ","Hora de Impresión:   4:24:34p. m.                  ","Nº Pag: Página -1 de 1","Parámetros considerados 

( Usuario: COMPRAS ALDRIN VALERA  /  Artculo: TODOS  /  Grupo: TODOS  /  SubGrupo: TODOS / Marca: TODOS / Modelo: TODOS / Deposito: BODEGON )","www.foxdatasystemas.com","Código","Nombre","Precio 5

","Precio 5 Div","ALIMENTOS","0002549","AREPA SIN  DE GLUTEN PLATANO VERDE","1.211,24","2,65"
"GRAN CATADOR, C.A.


R.I.F.:
  
J410374063


Dirección:
 
CTRA VIA AL TOREÑO CC CIUDAD CATADOR NIVEL MODULO 1 LOCAL 1 SECTOR EL GUAIMITO BARINAS BARINAS ZONA POSTAL 5201


Teléfonos:  . - ","  Fecha de impresión:  21/03/2026		                             ","Hora de Impresión:   4:24:34p. m.                  ","Nº Pag: Página -1 de 1","Parámetros considerados 

( Usuario: COMPRAS ALDRIN VALERA  /  Artculo: TODOS  /  Grupo: TODOS  /  SubGrupo: TODOS / Marca: TODOS / Modelo: TODOS / Deposito: BODEGON )","www.foxdatasystemas.com","Código","Nombre","Precio 5

","Precio 5 Div","ALIMENTOS","0002550","AREPA SIN  DE GLUTEN YUCA","1.307,22","2,86"
"GRAN CATADOR, C.A.


R.I.F.:
  
J410374063


Dirección:
 
CTRA VIA AL TOREÑO CC CIUDAD CATADOR NIVEL MODULO 1 LOCAL 1 SECTOR EL GUAIMITO BARINAS BARINAS ZONA POSTAL 5201


Teléfonos:  . - ","  Fecha de impresión:  21/03/2026		                             ","Hora de Impresión:   4:24:34p. m.                  ","Nº Pag: Página -1 de 1","Parámetros considerados 

( Usuario: COMPRAS ALDRIN VALERA  /  Artculo: TODOS  /  Grupo: TODOS  /  SubGrupo: TODOS / Marca: TODOS / Modelo: TODOS / Deposito: BODEGON )","www.foxdatasystemas.com","Código","Nombre","Precio 5

","Precio 5 Div","ALIMENTOS","0002546","AREPA SIN GLUTEN MIXTA","1.298,08","2,84"
"GRAN CATADOR, C.A.


R.I.F.:
  
J410374063


Dirección:
 
CTRA VIA AL TOREÑO CC CIUDAD CATADOR NIVEL MODULO 1 LOCAL 1 SECTOR EL GUAIMITO BARINAS BARINAS ZONA POSTAL 5201


Teléfonos:  . - ","  Fecha de impresión:  21/03/2026		                             ","Hora de Impresión:   4:24:34p. m.                  ","Nº Pag: Página -1 de 1","Parámetros considerados 

( Usuario: COMPRAS ALDRIN VALERA  /  Artculo: TODOS  /  Grupo: TODOS  /  SubGrupo: TODOS / Marca: TODOS / Modelo: TODOS / Deposito: BODEGON )","www.foxdatasystemas.com","Código","Nombre","Precio 5

","Precio 5 Div","ALIMENTOS","0002548","AREPA SIN GLUTEN PLATANO MADURO","1.298,08","2,84"
